1670,5201;7785;9504;1385;1176
1671,12882;7142;9209;7819;1216
1672,4200;4472;3400;13039;1553
1673,12564;8792;401;3960;15713
1674,10910;7026;3145;10330;15136
1675,2769;4948;7216;7707;7212
1676,6998;8675;8395;8946;7187
1677,13770;13780;13664;13720;13135
1678,6305;5725;1620;1633;1811
1679,181;379;504;6474;2109
1680,5764;4860;4200;5440;2305
1681,8505;4855;14165;10600;15802
1682,8351;6315;2532;1903;7731
1683,2241;2237;1216;2628;10096
1684,4180;14608;10431;11099;11187
1685,14503;16106;14787;15042;14400
1686,14184;5685;3808;6492;5420
1687,6540;5290;1904;7009;5967
1688,14716;16106;11594;11198;16038
1689,8713;3065;5153;8575;9263
1690,12998;5488;4971;13053;15238
1691,1333;7089;5391;4008;792
1692,15532;13864;14716;15380;15264
1693,5880;8285;10588;9915;3365
1694,4180;15359;14047;16222;16345
1695,2903;9509;955;1235;6046
1696,9482;3864;11023;11050;7198
1697,7916;1123;770;9489;9868
1698,10837;3580;9816;8478;7361
1699,952;955;7351;4336;2594
1700,6417;4407;6849;8849;5978
1701,9104;7923;2351;8854;7171
1702,15352;15947;15493;16090;16591
1703,13913;11222;12041;15250;7419
1704,14608;15224;15788;15114;11568
1705,9717;1220;9625;221;11490
1706,1658;16;1641;754;1576
1707,5071;295;5621;5927;4409
1708,1193;1105;6099;12943;5744
1709,1072;1325;11916;6690;10238
1710,1153;927;2283;5089;4772
1711,5641;5093;3530;1581;4962
1712,1403;838;1096;8697;3328
1713,7359;4527;1563;12736;1580
1714,2490;5212;4281;11372;8046
1715,2241;9393;1180;1804;1222
1716,13411;14989;462;768;16305
1717,419;12243;6583;8160;9558
1718,11365;10697;8590;12492;936
1719,2466;8748;9318;10525;8630
1720,15710;4506;13380;16003;7053
1721,583;2889;4580;5074;2886
1722,955;5452;8035;4460;5027
1723,18;227;756;12206;7136
1724,972;4138;4508;5067;4577
1725,1558;1540;1576;1601;11301
1726,1945;1176;14203;6677;3735
1727,1336;768;685;1299;1079
1728,2351;2008;3130;2125;9165
1729,14704;16455;16560;15135;12386
1730,8438;596;1385;2253;2251
1731,2195;5684;7648;6952;1304
1732,4362;10435;7494;732;572
1733,1978;4073;2816;3866;14190
1734,5260;11687;8907;15791;5406
1735,677;4698;7028;6755;8605
1736,4021;1929;919;14165;6618
1737,11005;7941;14165;6620;10600
1738,4021;7916;5516;934;4946
1739,2222;5960;5268;4021;9613
1740,11655;12949;13602;14948;12481
1741,177;148;1889;505;8398
1742,839;6753;11640;3185;5146
1743,6205;7523;7321;5474;2394
1744,7171;4281;143;4283;7311
1745,7787;10871;9153;7398;11940
1746,4504;1562;6722;1629;11146
1747,7036;205;1580;8164;6778
1748,643;1091;1981;1127;4265
1749,889;1455;2728;4996;11949
1750,13411;15615;14277;15198;13110
1751,8460;6485;8119;2127;11159
1752,3986;4138;8793;3878;282
1753,15074;4696;272;572;3129
1754,9967;8159;11329;10606;2351
1755,13959;12343;16350;14194;12902
1756,15;478;24;738;1547
1757,2167;846;5900;1566;1813
1758,1632;1589;187;1591;13795
1759,922;1214;3415;5357;2971
1760,6851;11900;2049;8278;10781
1761,10205;12407;1696;13319;14099
1762,4370;8656;7934;7904;8077
1763,15353;11106;16411;13627;13319
1764,1226;5523;9491;10215;6795
1765,10922;1940;4136;181;12210
1766,892;1039;7001;10210;3668
1767,3034;2532;5176;872;5180
1768,2466;5596;4605;618;10001
1769,4517;14836;8881;9702;8919
1770,478;24;1354;2046;1951
1771,7212;12264;3567;10745;5005
1772,4775;18;2795;522;3176
1773,2799;808;649;691;9791
1774,11568;1795;53;1143;11195
1775,3320;1114;1195;11259;4702
1776,7764;794;4485;2217;2920
1777,5035;9165;8505;11329;13785
1778,15432;10801;8414;14104;7811
1779,3982;9165;8161;12214;616
1780,10184;9211;4481;3750;7236
1781,3415;1892;3188;8976;10092
1782,9608;13840;12511;1122;9214
1783,2168;990;1440;3763;3581
1784,8159;2351;8832;7546;11187
1785,2241;5722;248;7916;1123
1786,1091;547;643;1030;1153
1787,6496;8304;1358;1956;23
1788,4804;7448;9720;2041;16025
1789,3630;7335;1587;10135;2147
1790,4470;2088;1752;10984;4500
1791,1118;7136;10682;13538;16690
1792,108;12527;15857;7268;5929
1793,6660;623;5926;6688;12583
1794,3776;1178;1945;10571;9473
1795,1200;1811;15347;12635;5436
1796,616;7923;7546;121;6165
1797,2804;1209;9211;10328;2241
1798,9393;1105;1197;3322;12332
1799,1917;6474;1764;765;9649
1800,129;1022;6851;9452;667
1801,406;4996;3699;133;893
1802,6288;12015;2465;619;938
1803,1462;4440;939;865;8524
1804,4809;4359;5091;594;4358
1805,9344;2111;2264;4297;3188
1806,5856;9175;1043;5368;5547
1807,16960;14624;4186;16367;13293
1808,4070;6219;989;9965;6379
1809,13564;13476;14379;15945;16079
1810,8758;2386;2872;2278;2276
1811,10350;7029;3288;11970;13108
1812,1214;9613;2499;2307;1028
1813,550;774;9362;977;1904
1814,11057;10609;12538;7386;10291
1815,1620;6856;8777;9637;8135
1816,1371;477;1547;7861;14036
1817,1105;2597;6495;5310;6353
1818,16046;15136;16980;14745;14605
1819,2129;5903;4872;5170;13593
1820,2473;1911;2481;3237;1996
1821,14809;13104;11940;15579;3982
1822,13771;13657;13675;10540;13663
1823,4833;4888;5769;5119;11907
1824,1952;1920;3886;2931;4415
1825,2597;1666;329;6258;4642
1826,9915;7081;9244;1539;3602
1827,6150;8439;2945;43;6475
1828,11643;1713;13056;13338;4621
1829,11368;1540;12013;14050;11507
1830,1010;3920;1222;7688;6614
1831,401;15;1373;1684;4460
1832,1214;1010;1666;922;454
1833,29;478;381;10945;8327
1834,3293;8003;1767;7749;6512
1835,8316;2605;8394;1033;6788
1836,3982;6542;9967;8161;7764
1837,251;1674;2301;1539;11106
1838,1105;2389;1115;1185;678
1839,5816;3171;9079;4040;10781
1840,965;3222;9001;1344;2303
1841,10675;10801;11126;12615;7544
1842,5869;2732;13938;8165;1961
1843,2446;5187;5739;5283;9905
1844,1804;6378;2222;15242;2236
1845,1111;3916;2988;5727;5837
1846,5268;8722;3982;6344;6613
1847,1182;1159;8029;1824;8948
1848,9104;11329;9967;6542;12843
1849,2236;12521;4614;8298;2809
1850,2682;841;10410;2444;834
1851,16;6851;43;1605;1632
1852,9907;5146;862;8779;10177
1853,6205;7956;10483;1082;5504
1854,1509;15074;1512;7492;7495
1855,11476;11412;3998;9481;2563
1856,1658;7595;48;4640;16085
1857,6604;12326;7940;6610;9522
1858,2168;7325;7633;13878;10708
1859,271;3100;10202;1517;13735
1860,419;11301;1652;9714;10977
1861,8367;778;1530;6305;3617
1862,15715;10741;8015;13660;4074
1863,491;6360;5589;3098;1029
1864,4794;11949;2108;913;5248
1865,1204;945;1195;2167;248
1866,9911;11830;13123;11249;4322
1867,6425;9767;4229;4480;4822
1868,14268;7735;10544;1214;11755
1869,3592;4621;5347;4872;447
1870,9165;7136;8854;10963;8722
1871,7708;11306;7124;9318;11844
1872,3700;1923;2449;5810;5266
1873,1284;1279;4633;1476;1751
1874,4181;4347;4784;2646;9247
1875,478;1528;738;78;1862
1876,4840;5592;5303;6260;8799
1877,11578;14733;14922;8248;15238
1878,1558;1587;1576;1811;13592
1879,12454;10044;5;10945;14458
1880,1938;8256;643;2281;7849
1881,1492;1996;2738;1486;1789
1882,7631;7395;2986;759;2292
1883,4070;6219;1440;9795;989
1884,808;2447;2088;4648;506
1885,14878;2790;1047;290;11212
1886,12564;4345;1346;11657;190
1887,3499;4789;403;12133;3118
1888,1701;927;4665;1951;1927
1889,2921;3017;7673;2478;13195
1890,6111;1856;2724;10365;1897
1891,4081;12175;448;2455;8862
1892,13657;13771;13675;10540;13663
1893,454;2794;8961;2361;10519
1894,8757;10945;11167;14459;4534
1895,15083;14496;11674;5243;15510
1896,14783;13131;16476;15866;10633
1897,4081;1929;1765;2483;4984
1898,656;1233;1777;4289;401
1899,510;767;1764;2438;890
1900,9562;6668;12773;8432;7811
1901,10066;9473;1440;6425;7752
1902,14759;2579;14099;11883;1635
1903,4486;3642;5990;6190;14964
1904,29;747;486;1358;1795
1905,1409;11515;5719;3755;6297
1906,18;2915;3120;5542;3768
1907,1630;6305;4504;419;13410
1908,14182;14621;12563;14988;14861
1909,7193;938;669;9461;12009
1910,1220;1804;6423;1606;3617
1911,2597;4690;1123;9209;1172
1912,1889;177;3717;506;384
1913,11839;13131;12990;16494;15413
1914,1636;3648;5912;6978;1
1915,7894;2315;942;3598;10616
1916,2716;2481;3633;2607;5263
1917,5460;9517;8151;13429;4929
1918,1834;11917;12402;2094;6342
1919,3952;10195;2510;10234;7214
1920,16521;13912;14262;15586;14721
1921,5201;6052;4605;12317;14546
1922,13179;13499;9915;15899;14324
1923,13913;15704;14157;14350;8563
1924,10845;1214;2550;13843;6070
1925,855;8708;8416;9031;10410
1926,6232;7736;1443;1091;2407
1927,11568;30;2361;2462;10556
1928,2816;4504;7360;15857;778
1929,3329;1115;1840;1774;9551
1930,616;774;10984;136;454
1931,14836;8989;12625;11126;11887
1932,2687;1116;2292;11851;9907
1933,1408;6450;608;2516;3065
1934,14704;14056;16279;11332;7026
1935,2490;12089;2789;4283;240
1936,9967;6344;722;15277;1428
1937,9580;6541;4617;15813;3218
1938,3867;1455;505;3014;1138
1939,4835;6189;463;629;7054
1940,13276;4385;11595;12968;6111
1941,11167;7877;4557;1367;14630
1942,491;7748;6566;2724;1539
1943,2584;6736;3805;8285;2602
1944,9553;2403;4688;4537;3545
1945,13245;6517;10172;6614;7734
1946,7423;3755;4276;5792;10251
1947,990;3587;7118;5754;3484
1948,3202;1480;7458;10109;8722
1949,5721;2212;5320;2464;985
1950,3126;227;1214;16;18
1951,1114;3322;248;945;2597
1952,10633;16476;16116;13079;8968
1953,8295;11237;5589;12897;11647
1954,7991;14717;14819;14172;16206
1955,2390;3982;7546;121;12470
1956,8159;7171;12378;10306;13327
1957,3982;5856;8505;7559;8159
1958,8801;9279;10986;15879;3472
1959,3982;7546;8832;11587;1996
1960,2463;1021;2795;11098;12471
1961,2473;2379;4359;557;3186
1962,1181;6494;8199;903;1774
1963,14503;10609;14756;14426;11057
1964,16493;9771;8382;13923;14130
1965,282;2984;5783;1373;6972
1966,13411;14277;13044;16156;14636
1967,4;1641;1674;251;1304
1968,16704;14168;8346;13406;15693
1969,1949;702;1455;3626;8941
1970,2724;1539;2129;4549;10739
1971,1723;4773;8346;1923;15105
1972,11607;6327;10234;12046;3922
1973,15147;14699;14982;11047;14747
1974,1214;1894;494;2129;7400
1975,12987;446;7698;11310;5843
1976,4829;5967;3389;2390;11351
1977,12;10547;2290;14092;12006
1978,11572;9418;1620;12638;2061
1979,618;7687;1268;1059;10202
1980,3101;623;10957;8575;1766
1981,12691;15317;15927;11741;14948
1982,2712;3700;1904;4772;5691
1983,3496;1182;1163;7142;1678
1984,978;7073;6425;10184;7542
1985,7811;10788;10867;14243;16463
1986,1111;3292;3735;3064;6258
1987,1748;4592;2483;2736;3236
1988,4650;1314;1312;1336;1271
1989,3805;1692;3803;2415;3502
1990,13104;12682;11888;12499;7673
1991,702;1920;2119;2018;2931
1992,13657;13771;13675;13663;10540
1993,768;3803;1738;7991;9146
1994,4156;5788;4694;5165;7305
1995,6118;6650;7224;11812;3838
1996,6863;7791;628;12009;5927
1997,14324;15485;10321;16440;16078
1998,108;44;6421;10781;1501
1999,4517;11871;15622;7811;13123
2000,5347;4621;6573;8185;429
2001,1748;2986;7319;7568;10457
2002,3967;5770;4258;1135;2119
2003,7899;1929;452;1045;3241
2004,2043;4670;3408;6891;4038
2005,5268;4690;3051;14268;3188
2006,7357;954;2590;9960;3666
2007,1010;4784;2463;2553;15195
2008,10588;11658;14311;15149;14355
2009,1889;1445;2002;888;4056
2010,15359;336;7877;11850;5274
2011,1105;6614;110;5896;6270
2012,1788;4258;4134;5323;702
2013,12572;11159;14809;13875;10506
2014,15984;16559;15574;11368;15701
2015,9267;13730;5260;5;8327
2016,44;1632;14348;16;7918
2017,10672;8414;11674;9315;13124
2018,10184;7607;7229;2176;4643
2019,2654;1765;915;3700;5810
2020,1201;15099;11886;3931;1942
2021,1053;14848;14179;14617;14434
2022,778;14289;13468;13596;1526
2023,3382;3805;457;12849;1635
2024,7400;13862;11754;1991;13616
2025,6806;10925;2823;843;13434
2026,13657;13771;13675;10540;13663
2027,4621;1674;5347;8185;4304
2028,6219;9765;7496;2155;5736
2029,1674;673;251;7703;768
2030,1481;15266;15424;15146;6243
2031,13913;4362;11222;10886;10226
2032,14149;14697;5099;7376;14069
2033,8800;2593;2877;7826;13198
2034,1042;1927;8862;3649;12483
2035,1396;918;1923;4203;34
2036,64;8064;2816;13474;8357
2037,281;15186;6525;5457;15013
2038,759;1245;15524;5125;5998
2039,792;137;2542;1401;1396
2040,1929;13577;8978;1401;9204
2041,10908;9617;13223;10260;8814
2042,3982;8505;11329;1417;3883
2043,572;608;11611;15146;611
2044,6610;6549;3329;3320;6917
2045,6863;9461;2988;676;9619
2046,3982;7941;8161;8832;10606
2047,10886;10494;4605;4362;3293
2048,16869;7026;14716;16908;14783
2049,3202;1435;10431;793;1392
2050,15857;14759;15761;502;15268
2051,12206;2217;9401;3783;4328
2052,29;15;227;11568;484
2053,5753;7118;9681;2182;4139
2054,12343;12998;15310;13912;11516
2055,8029;9086;788;6450;12442
2056,51;502;4945;8187;12495
2057,656;284;1369;3942;3733
2058,13660;13682;13758;13652;13640
2059,776;9596;3624;8324;4730
2060,7368;3886;1480;10109;7458
2061,12331;431;2341;3612;13062
2062,4069;12454;918;13973;4699
2063,13411;15532;15185;15610;13059
2064,16282;10273;11057;7594;11580
2065,12572;2351;4984;8755;193
2066,1440;2157;3920;4642;6220
2067,2168;5753;4641;5795;3586
2068,4070;4614;9795;9236;6444
2069,29;485;1618;704;1633
2070,5078;5392;5290;6445;3092
2071,15733;8444;15929;4679;10747
2072,431;649;7090;4541;7165
2073,8304;29;1201;16;23
2074,1402;7899;2607;3501;2921
2075,2597;1105;1209;978;2236
2076,1533;11265;8135;13438;2611
2077,29;478;1201;6496;4031
2078,16322;15226;16605;16683;15926
2079,3944;6415;10891;12229;13056
2080,1440;4070;2179;6425;5874
2081,526;3503;5212;11955;14271
2082,629;278;2618;2447;5299
2083,15927;13864;15042;13436;16659
2084,7575;3672;3786;12470;2993
2085,4070;978;9769;2809;8199
2086,2621;1978;8278;2;1503
2087,13912;15769;14716;15870;16664
2088,6311;3319;1968;1499;1160
2089,1477;10044;2779;844;2534
2090,6827;443;4485;7817;11607
2091,7687;15420;1268;3129;11311
2092,10531;14716;13162;13499;14619
2093,13758;13657;13771;13719;13779
2094,13463;15182;12692;4180;12061
2095,16612;16560;14989;16960;16521
2096,12487;16196;16831;14989;16701
2097,2003;63;2621;2611;1501
2098,6417;4020;6578;6420;14677
2099,8622;6660;4264;10104;5154
2100,2234;5425;2613;6767;10519
2101,9104;8161;11372;10153;12378
2102,3298;6477;6873;5128;1121
2103,4351;5094;5096;11192;5099
2104,5810;5003;2481;1961;1486
2105,12844;5208;4696;15074;11589
2106,945;773;2366;419;1096
2107,12527;14783;2928;11537;15540
2108,12844;11060;3063;7424;10525
2109,13334;14632;4235;6806;6014
2110,15733;2490;4283;15267;11212
2111,1674;5945;3405;4961;1641
2112,15198;15869;14006;15314;15168
2113,29;53;11568;10056;3931
2114,4443;7057;6259;12181;3354
2115,1988;510;2438;4124;4290
2116,14283;9474;3188;12877;15195
2117,136;2830;3672;4779;11034
2118,173;231;506;304;2002
2119,9791;808;13225;13029;227
2120,3769;4979;1768;10564;3293
2121,3098;3646;9287;4945;501
2122,3915;8193;8872;2217;12206
2123,10531;14367;13369;7958;14143
2124,3805;14182;16106;16082;13728
2125,2447;5299;5076;5457;629
2126,5816;1539;2999;12791;8140
2127,13062;15364;875;8090;11694
2128,5121;2716;883;4041;2353
2129,5493;6153;6662;7779;6312
2130,1118;5121;2359;4607;412
2131,4253;7143;1930;1042;4259
2132,5964;8915;8769;7101;14779
2133,4947;4181;454;6473;1215
2134,11301;21;773;12380;13410
2135,40;48;754;1605;253
2136,3638;3672;12214;4022;9001
2137,2716;2390;2125;7719;3242
2138,1039;7357;2890;9539;6817
2139,9104;7546;3314;10305;3374
2140,14148;3904;10069;14499;2841
2141,1314;4650;1317;5493;1292
2142,16;1006;1201;1633;44
2143,15018;13361;14831;15268;4183
2144,4070;3763;9769;2179;3587
2145,13634;9955;13782;13678;13754
2146,8849;5128;12275;5765;7870
2147,3446;6353;5722;1938;3809
2148,14178;13444;12277;10305;13943
2149,4806;5945;1497;7605;4304
2150,3803;14636;14172;14721;15522
2151,2809;5753;2236;2180;5797
2152,9443;16602;15421;12410;15238
2153,4200;3192;4981;10290;2305
2154,5002;4781;9204;458;907
2155,1114;667;1013;2365;1008
2156,231;1794;3717;6474;207
2157,16207;16234;13913;15703;14700
2158,1181;1197;3446;129;6404
2159,9769;10066;7954;5441;4785
2160,1740;5283;11932;6793;10429
2161,1204;454;5960;2221;2217
2162,6851;6722;4040;1533;8278
2163,1408;13223;9126;14157;10226
2164,1539;4870;11106;5612;806
2165,3592;15356;15484;3951;7781
2166,2241;1195;2212;5815;12936
2167,774;2993;4451;1366;11028
2168,11274;1606;1121;14542;56
2169,9911;11871;3791;505;6343
2170,231;504;321;4124;6287
2171,1817;3840;6566;5589;1051
2172,14416;4873;15187;16101;14730
2173,29;486;705;8304;381
2174,11568;10945;15601;13562;485
2175,1193;1115;1178;945;1091
2176,13657;13771;13675;13663;10540
2177,13131;13550;16476;12428;14416
2178,2088;9339;12331;3674;1935
2179,4690;9954;227;29;15
2180,9795;5874;1209;13415;8972
2181,13029;8722;12745;4796;12331
2182,12041;6953;13794;8649;7965
2183,522;3139;10890;7290;12521
2184,8465;8728;1408;8663;4865
2185,1949;1455;1930;4005;2367
2186,4667;10863;15100;12015;6328
2187,5691;3831;6762;5001;2689
2188,4352;11016;13811;12578;15503
2189,13657;13771;13675;10540;13663
2190,29;1201;381;15289;7005
2191,656;3687;284;1984;14944
2192,3982;336;7546;1402;6128
2193,431;3687;2403;2336;4801
2194,7546;9165;8161;10606;664
2195,3051;6614;4726;3809;8095
2196,407;1339;12863;3552;751
2197,15310;16750;15180;16715;16359
2198,1501;1569;5697;48;1653
2199,1182;667;2236;4943;6220
2200,1435;4041;616;121;6348
2201,9967;6295;9175;13535;6180
2202,5124;9563;8636;9318;2465
2203,185;275;3829;4719;1931
2204,871;14782;16753;7249;15894
2205,1798;10189;11741;6866;1306
2206,3915;6092;2234;4021;3415
2207,16494;16688;13959;15011;16634
2208,2486;536;7297;8873;12037
2209,14716;13863;14619;9831;14511
2210,4980;8225;2290;12392;415
2211,1201;705;8609;16389;10454
2212,2490;6092;5212;8193;4281
2213,7560;10455;372;3255;2505
2214,10118;6526;4532;785;2263
2215,13771;13657;13675;10540;13663
2216,5880;6736;14822;4966;1614
2217,1877;403;12753;3499;406
2218,12615;15835;10224;9298;12466
2219,1738;6522;7313;5526;14416
2220,8722;5856;8421;1043;9514
2221,1006;206;16;1569;1632
2222,11949;1391;1947;7840;12878
2223,2336;3680;3682;5181;2922
2224,28;381;8327;8291;2816
2225,9915;4405;4545;2602;10254
2226,2921;11927;6217;5091;5647
2227,2481;3237;5263;13195;3741
2228,6972;3503;1193;5603;4652
2229,6730;13199;699;14366;2085
2230,16;48;1589;1658;13562
2231,6417;6849;5920;4621;3486
2232,1945;4621;6420;9070;4969
2233,3982;5035;8159;11587;12564
2234,1396;1765;1921;13195;67
2235,3080;3962;11344;2033;1589
2236,11578;14716;11702;13864;15872
2237,3944;12773;10160;5764;1715
2238,1633;2025;4527;7291;14542
2239,15346;16476;15087;15612;16734
2240,5945;4762;3400;3870;2317
2241,3982;2351;8159;881;1260
2242,4445;4485;4735;4715;4432
2243,15099;3636;12083;10000;16839
2244,10979;832;8547;3245;5189
2245,14872;7882;10886;9318;8649
2246,7446;70;8364;11922;5006
2247,4809;2712;5078;6633;11639
2248,5551;1207;4230;11947;10319
2249,5121;370;8077;7273;2732
2250,3581;717;2176;4641;3764
2251,451;972;3878;2590;2593
2252,8547;11286;13285;9379;11446
2253,4441;7609;3626;4975;3010
2254,1767;3107;717;4110;9254
2255,11947;6892;1001;945;11809
2256,4756;903;4610;2833;1828
2257,3631;9363;15009;7811;11799
2258,15532;15185;15822;13912;13059
2259,1409;6654;1332;3652;1408
2260,10609;12380;1630;13950;773
2261,15;747;208;2019;1092
2262,2917;951;8035;9547;12628
2263,4031;11214;1814;3080;918
2264,756;4453;1457;10984;13219
2265,13516;11329;7546;6542;3982
2266,667;8765;3219;1219;2156
2267,2003;6721;13846;15543;10836
2268,1988;1889;380;304;6287
2269,13912;11839;14277;16659;14947
2270,15927;13966;6043;9915;15839
2271,14265;8322;6169;12582;15250
2272,3186;75;2986;15136;5855
2273,4137;2019;24;1768;4764
2274,4230;1114;109;12202;3459
2275,13564;15380;8273;16345;16708
2276,3982;7942;9967;12506;4353
2277,1182;1994;1923;10453;5268
2278,13104;12730;2081;15072;12416
2279,2716;3134;2773;2607;919
2280,9211;8199;10768;11094;2241
2281,6654;787;5130;4118;735
2282,3753;5873;2879;8800;8324
2283,5920;15030;4872;7537;13413
2284,13657;13771;13675;10540;13663
2285,3415;3809;1795;5279;6168
2286,13688;9955;13686;13662;13690
2287,15352;16952;6573;13925;16090
2288,5310;9032;3318;13929;8581
2289,2716;7899;14457;2259;5266
2290,13042;5749;11707;14135;16601
2291,3292;645;3107;635;623
2292,1674;4860;4307;768;3192
2293,7735;2971;2499;6238;6538
2294,9104;7546;8159;12564;13785
2295,3209;9148;4178;9418;16440
2296,14809;4137;227;858;11100
2297,13131;12791;15858;11041;11033
2298,69;3026;2760;4796;5853
2299,6360;3218;1819;1816;4292
2300,1176;7201;1768;1409;10564
2301,2621;8064;6433;1556;7359
2302,12844;6857;5124;10238;3268
2303,370;2713;4809;1262;918
2304,2241;5357;4947;5153;9465
2305,4051;5153;2387;9400;4670
2306,1945;1115;1786;6335;7520
2307,13027;9464;4152;5774;8722
2308,1533;64;15710;8673;14433
2309,6295;10984;756;8722;12746
2310,1829;3320;11061;7948;5923
2311,4781;241;4778;756;2830
2312,311;4124;4717;234;1847
2313,14123;14636;14919;16305;14581
2314,10099;9933;5064;14471;12984
2315,7170;3797;4572;8769;10683
2316,4070;8199;6425;9762;988
2317,4858;6378;4517;2597;9073
2318,454;2770;10186;907;922
2319,2412;3634;7546;4319;562
2320,14946;15403;14489;12553;13419
2321,15435;16963;16960;15150;10566
2322,4796;2307;294;4182;1351
2323,181;10654;5324;1917;2671
2324,535;4747;5814;10455;808
2325,13634;13682;13758;9955;13688
2326,5480;2517;1663;4310;10939
2327,7559;8792;12313;8237;218
2328,7546;3982;9104;12564;11206
2329,616;3314;2332;12470;4855
2330,6519;3722;4796;655;14178
2331,3303;2915;5338;1911;2081
2332,1945;1721;838;7177;5317
2333,2412;4203;918;1477;3134
2334,5874;2157;2176;10184;3587
2335,4782;3077;9632;4990;1740
2336,8185;5236;5026;6418;4876
2337,773;129;667;935;1901
2338,2490;244;2795;227;3176
2339,3839;9702;7170;4230;5654
2340,5976;312;599;4747;504
2341,15524;9091;13735;9261;14135
2342,3982;7546;5035;9104;9967
2343,14110;12413;8919;8414;11032
2344,401;485;6189;23;13562
2345,6496;16046;15099;28;15784
2346,13787;13663;13713;13769;13665
2347,15793;8400;10351;3451;1458
2348,9765;6267;5874;6843;10328
2349,2716;2390;7719;2125;9464
2350,2481;1748;6793;3262;1961
2351,10872;14609;12999;13610;11265
2352,4051;7207;1773;12057;4749
2353,14203;978;1194;1221;4331
2354,3051;2550;1345;2553;2490
2355,2966;3238;3701;3741;6793
2356,444;11886;10050;2769;7005
2357,2799;656;6973;815;12331
2358,11311;10908;10419;736;11738
2359,173;4968;6287;4124;4566
2360,4969;8849;6756;14253;1241
2361,4855;14150;11165;13574;10748
2362,3265;4191;13249;4956;11838
2363,980;3283;4853;1480;9967
2364,7941;12572;1021;3096;14019
2365,4517;5964;8766;5735;12255
2366,2234;2217;7330;6092;14150
2367,535;877;3093;649;3553
2368,7050;14183;14988;16052;12798
2369,10756;14366;12122;14759;5944
2370,15042;206;16498;11578;13995
2371,3813;4;16157;2417;6139
2372,4138;7351;10386;8025;8800
2373,535;702;1721;3116;1988
2374,1440;3763;2236;3591;4820
2375,6676;548;2948;2995;3172
2376,3311;4368;13638;8220;3880
2377,9967;7136;2217;616;8954
2378,2154;1441;2257;988;10608
2379,431;6973;4461;10604;4688
2380,1182;2241;9393;2434;1677
2381,4327;6219;10184;4614;5753
2382,954;2870;8373;3864;262
2383,6542;2379;2463;8751;7136
2384,312;1455;2002;7409;560
2385,11851;12297;5817;1714;1774
2386,1143;2390;11888;2412;4422
2387,11888;4422;9060;2682;2750
2388,14277;14717;14123;14847;14557
2389,7784;5855;2821;11888;12572
2390,3763;3049;8381;8502;3750
2391,2795;12214;16199;3177;15803
2392,11062;10695;12807;9545;7544
2393,1204;9393;667;1220;3533
2394,15532;15615;13912;16157;14989
2395,16044;12234;16241;15569;16722
2396,454;922;2222;5279;2217
2397,6417;15030;3072;15166;1074
2398,702;2435;1788;10922;1928
2399,12886;6536;10890;8872;8298
2400,2165;1105;5833;945;10831
2401,951;12569;4336;7351;2137
2402,6461;7213;6022;6020;1910
2403,808;3722;15646;13978;14206
2404,3915;6092;12672;4855;12886
2405,10556;6076;8095;2971;7203
2406,1794;763;2160;1764;5814
2407,1371;10445;927;2902;889
2408,922;2401;1162;9739;9296
2409,989;2809;945;2221;4823
2410,1191;6042;975;753;7572
2411,4517;12465;8241;3839;14104
2412,478;16;40;1564;2301
2413,7546;9104;756;2351;8505
2414,3294;1030;5153;1125;5800
2415,9272;1456;8008;12033;9363
2416,10670;1927;7835;8871;7089
2417,1105;4182;2236;1804;2405
2418,4767;13718;7680;1091;4180
2419,1945;5923;1161;4690;7128
2420,2236;9767;10066;1342;4510
2421,11077;11402;11456;11418;9043
2422,2473;2899;2293;882;3237
2423,9362;6345;9598;3967;1404
2424,2716;1492;4081;1486;5521
2425,6433;16;1589;3205;478
2426,1932;4959;1115;1949;1507
2427,13822;14570;14304;5239;11552
2428,1204;3496;1222;1105;10906
2429,11340;1713;11674;15476;11104
2430,6015;1193;3408;4698;4670
2431,14630;11206;15408;11882;1036
2432,10955;3015;9165;11965;8362
2433,5526;12644;10826;15650;10432
2434,7673;11888;1929;6295;2081
2435,7208;8779;761;7931;7654
2436,16085;13841;16904;16038;2711
2437,8225;2264;12194;11828;9954
2438,10445;4913;5835;1105;4928
2439,3057;1111;1195;3065;109
2440,1265;2490;756;1346;4071
2441,16839;11702;12245;15018;12869
2442,5337;13554;14427;12462;9616
2443,2692;12402;2980;8609;6810
2444,13787;13748;13754;13718;13650
2445,16003;14956;14336;15042;16201
2446,2799;2339;4581;4584;3956
2447,2351;5337;11159;8463;4359
2448,1138;2109;3032;4745;2104
2449,13959;2704;6260;13110;14020
2450,2356;2549;1779;1417;2547
2451,11462;13279;11446;6483;6488
2452,4509;4229;9765;10066;4480
2453,3089;12319;11247;10633;4351
2454,1977;5636;5630;241;5622
2455,2578;5488;11572;9636;5303
2456,2324;1212;6534;10186;8213
2457,15042;15094;11572;14856;10559
2458,8881;7170;16556;10379;10693
2459,9769;4614;5874;2157;9826
2460,1039;4379;2450;11034;3624
2461,29;705;485;11157;6
2462,282;1708;4573;2337;910
2463,3803;4360;2197;5109;6851
2464,2771;4782;2452;3077;756
2465,1501;1569;48;8349;5697
2466,1063;1201;1175;927;7901
2467,2463;2760;2873;8021;14236
2468,12325;5268;8706;15277;15489
2469,5401;972;4664;970;8371
2470,2446;7963;3953;10195;7213
2471,14283;18;5960;29;1995
2472,1210;5045;1774;8225;922
